Customer_ID,Customer_Segment,City,State,Acquisition_Date,Acquisition_Channel,Customer_Status,Age_Group,Total_Previous_Orders,Lifetime_Value
CUST04792,Inactive Customer,Hyderabad,Telangana,2024-12-05,Paid Search,Churned,35-44,1,4651.65
CUST04793,Inactive Customer,Jaipur,Rajasthan,2025-10-02,Email,Inactive,25-34,5,4262.02
CUST04794,Regular Customer,Delhi,Delhi,2024-01-20,Referral,Inactive,18-24,5,5816.00
CUST04795,New Customer,Pune,Maharashtra,2025-05-08,Paid Search,Active,35-44,1,2560.62
CUST04796,Regular Customer,Mumbai,Maharashtra,2025-05-11,Email,Active,25-34,5,8808.54
CUST04797,Regular Customer,Lucknow,Uttar Pradesh,2024-06-13,Paid Search,Active,25-34,6,10733.22
CUST04798,Inactive Customer,Kolkata,West Bengal,2025-03-30,Affiliate,Churned,35-44,3,3377.24
CUST04799,Inactive Customer,Kolkata,West Bengal,2024-03-18,Display Ads,Churned,18-24,7,5876.00
CUST04800,Regular Customer,Pune,Maharashtra,2025-01-19,Email,Active,25-34,5,7181.66
CUST04801,Premium Customer,Mumbai,Maharashtra,2024-05-14,Social Media,Active,35-44,35,35712.14
CUST04802,Regular Customer,Bengaluru,Karnataka,2024-03-19,Referral,Active,35-44,3,6924.53
CUST04803,Regular Customer,Mumbai,Maharashtra,2025-05-04,Social Media,Active,25-34,2,11348.48
CUST04804,New Customer,Ahmedabad,Gujarat,2025-06-03,Paid Search,Active,45-54,1,2671.96
CUST04805,New Customer,Hyderabad,Telangana,2024-04-11,Email,Active,18-24,0,2261.87
CUST04806,New Customer,Indore,Madhya Pradesh,2024-10-25,Social Media,Active,25-34,1,1977.42
CUST04807,Inactive Customer,Delhi,Delhi,2025-05-16,Email,Inactive,25-34,5,6116.19
CUST04808,Regular Customer,Indore,Madhya Pradesh,2024-09-21,Social Media,Active,35-44,6,10339.96
CUST04809,Regular Customer,Mumbai,Maharashtra,2024-11-30,Paid Search,Inactive,35-44,11,151.56
CUST04810,New Customer,Chennai,Tamil Nadu,2025-08-06,Paid Search,Active,45-54,1,1702.59
CUST04811,Premium Customer,Lucknow,Uttar Pradesh,2025-12-11,Affiliate,Active,35-44,11,30434.66
CUST04812,New Customer,Kolkata,West Bengal,2024-12-13,Paid Search,Active,25-34,1,1285.75
CUST04813,Premium Customer,Kochi,Kerala,2025-11-08,Paid Search,Active,25-34,23,12925.80
CUST04814,New Customer,Pune,Maharashtra,2024-01-14,Social Media,Active,25-34,1,2730.29
CUST04815,Regular Customer,Delhi,Delhi,2025-03-28,Email,Active,25-34,10,11675.38
CUST04816,Premium Customer,Ahmedabad,Gujarat,2025-09-28,Email,Active,35-44,27,24005.65
CUST04817,New Customer,Kochi,Kerala,2025-02-03,Paid Search,Active,35-44,1,1381.96
CUST04818,Regular Customer,Bengaluru,Karnataka,2025-09-18,Social Media,Active,35-44,8,10519.32
CUST04819,Inactive Customer,Mumbai,Maharashtra,2024-10-04,Affiliate,Inactive,25-34,4,5408.47
CUST04820,Inactive Customer,Chennai,Tamil Nadu,2024-03-24,Referral,Churned,35-44,7,2216.01
CUST04821,Regular Customer,Chennai,Tamil Nadu,2025-02-05,Paid Search,Active,25-34,9,9621.69
CUST04822,Inactive Customer,Ahmedabad,Gujarat,2024-03-08,Display Ads,Inactive,35-44,5,6371.33
CUST04823,Regular Customer,Hyderabad,Telangana,2025-08-28,Social Media,Active,55+,3,8109.02
CUST04824,Premium Customer,Jaipur,Rajasthan,2024-07-18,Affiliate,Active,25-34,27,27376.62
CUST04825,Regular Customer,Ahmedabad,Gujarat,2024-02-14,Paid Search,Active,25-34,7,1928.08
CUST04826,New Customer,Kolkata,West Bengal,2024-07-04,Paid Search,Active,25-34,0,1086.39
CUST04827,Inactive Customer,Kolkata,West Bengal,2025-04-18,Social Media,Inactive,25-34,6,4055.32
CUST04828,New Customer,Ahmedabad,Gujarat,2024-08-25,Email,Active,45-54,0,1003.92
CUST04829,Regular Customer,Ahmedabad,Gujarat,2025-04-29,Display Ads,Active,35-44,2,12718.60
CUST04830,Regular Customer,Mumbai,Maharashtra,2025-01-11,Paid Search,Active,25-34,9,647.19
CUST04831,Regular Customer,Mumbai,Maharashtra,2024-10-11,Social Media,Active,25-34,2,6307.55
CUST04832,New Customer,Jaipur,Rajasthan,2025-06-17,Email,Active,45-54,0,1192.38
CUST04833,New Customer,Jaipur,Rajasthan,2025-08-14,Paid Search,Active,25-34,0,1756.17
CUST04834,Regular Customer,Lucknow,Uttar Pradesh,2025-12-15,Referral,Active,18-24,2,1512.75
CUST04835,New Customer,Pune,Maharashtra,2024-06-20,Affiliate,Active,25-34,1,1700.03
CUST04836,Inactive Customer,Lucknow,Uttar Pradesh,2025-08-17,Paid Search,Churned,18-24,8,4249.85
CUST04837,Regular Customer,Kochi,Kerala,2024-10-29,Paid Search,Active,25-34,7,12268.21
CUST04838,Inactive Customer,Chennai,Tamil Nadu,2024-06-09,Referral,Churned,25-34,8,6418.03
CUST04839,New Customer,Hyderabad,Telangana,2024-07-13,Email,Active,25-34,0,1884.73
CUST04840,New Customer,Hyderabad,Telangana,2024-01-21,Display Ads,Active,18-24,0,1620.43
CUST04841,Premium Customer,Jaipur,Rajasthan,2024-07-26,Social Media,Active,25-34,14,31972.10
CUST04842,New Customer,Kolkata,West Bengal,2025-10-15,Paid Search,Active,35-44,0,2165.87
CUST04843,Regular Customer,Kochi,Kerala,2025-01-28,Social Media,Inactive,18-24,5,6028.92
CUST04844,New Customer,Jaipur,Rajasthan,2025-10-01,Referral,Active,18-24,1,652.23
CUST04845,Regular Customer,Mumbai,Maharashtra,2025-11-17,Paid Search,Inactive,18-24,6,10412.88
CUST04846,Regular Customer,Lucknow,Uttar Pradesh,2024-10-05,Display Ads,Inactive,35-44,2,10489.27
CUST04847,New Customer,Hyderabad,Telangana,2024-03-13,Paid Search,Active,35-44,0,867.07
CUST04848,New Customer,Ahmedabad,Gujarat,2024-10-21,Paid Search,Active,35-44,0,1774.29
CUST04849,Regular Customer,Lucknow,Uttar Pradesh,2024-05-27,Paid Search,Active,25-34,2,6407.09
CUST04850,Regular Customer,Kochi,Kerala,2024-05-25,Affiliate,Inactive,25-34,4,8135.28
CUST04851,Regular Customer,Mumbai,Maharashtra,2024-01-19,Display Ads,Active,35-44,8,7584.83
CUST04852,Regular Customer,Pune,Maharashtra,2024-01-10,Display Ads,Active,55+,6,7964.23
CUST04853,New Customer,Kochi,Kerala,2025-07-29,Paid Search,Active,25-34,1,1661.35
CUST04854,Regular Customer,Pune,Maharashtra,2025-04-02,Paid Search,Active,18-24,4,8206.86
CUST04855,New Customer,Kochi,Kerala,2025-07-25,Affiliate,Active,25-34,0,1829.54
CUST04856,New Customer,Jaipur,Rajasthan,2024-08-29,Paid Search,Active,25-34,0,1427.51
CUST04857,Inactive Customer,Chennai,Tamil Nadu,2024-01-31,Email,Inactive,25-34,6,3995.25
CUST04858,New Customer,Kolkata,West Bengal,2024-02-14,Display Ads,Active,35-44,0,453.30
CUST04859,Premium Customer,Pune,Maharashtra,2025-08-24,Referral,Active,25-34,9,24998.64
CUST04860,Regular Customer,Indore,Madhya Pradesh,2025-01-17,Affiliate,Active,25-34,10,8000.40
CUST04861,Regular Customer,Jaipur,Rajasthan,2024-12-09,Email,Active,35-44,8,8341.91
CUST04862,Premium Customer,Bengaluru,Karnataka,2024-05-13,Affiliate,Active,18-24,17,30654.31
CUST04863,New Customer,Ahmedabad,Gujarat,2024-12-29,Paid Search,Active,18-24,0,2653.28
CUST04864,New Customer,Kochi,Kerala,2024-11-21,Paid Search,Active,25-34,1,1667.71
CUST04865,Regular Customer,Ahmedabad,Gujarat,2024-08-06,Paid Search,Active,25-34,4,16073.62
CUST04866,New Customer,Indore,Madhya Pradesh,2025-05-09,Referral,Active,25-34,1,1752.65
CUST04867,Regular Customer,Jaipur,Rajasthan,2024-05-26,Social Media,Active,55+,8,12939.35
CUST04868,Regular Customer,Chennai,Tamil Nadu,2025-07-21,Display Ads,Active,45-54,5,6954.86
CUST04869,Inactive Customer,Jaipur,Rajasthan,2024-10-01,Social Media,Inactive,18-24,3,5883.10
CUST04870,Regular Customer,Pune,Maharashtra,2024-01-25,Affiliate,Inactive,25-34,8,7686.76
CUST04871,New Customer,Mumbai,Maharashtra,2024-11-02,Paid Search,Active,25-34,0,2041.02
CUST04872,New Customer,Pune,Maharashtra,2024-03-14,Display Ads,Active,45-54,1,974.88
CUST04873,New Customer,Jaipur,Rajasthan,2024-04-29,Email,Active,18-24,1,2044.87
CUST04874,Premium Customer,Lucknow,Uttar Pradesh,2025-05-08,Email,Active,25-34,8,34333.62
CUST04875,Premium Customer,Jaipur,Rajasthan,2024-03-09,Email,Active,45-54,10,21230.69
CUST04876,Premium Customer,Kolkata,West Bengal,2024-05-09,Affiliate,Active,45-54,19,13392.80
CUST04877,Premium Customer,Delhi,Delhi,2025-06-04,Email,Active,55+,21,31910.31
CUST04878,New Customer,Kochi,Kerala,2025-10-31,Paid Search,Active,45-54,1,1681.54
CUST04879,Premium Customer,Kolkata,West Bengal,2025-10-29,Paid Search,Active,25-34,25,8663.28
CUST04880,New Customer,Lucknow,Uttar Pradesh,2025-07-14,Email,Active,55+,0,1535.37
CUST04881,Regular Customer,Lucknow,Uttar Pradesh,2024-09-19,Paid Search,Active,35-44,5,11318.03
CUST04882,New Customer,Kolkata,West Bengal,2025-07-23,Email,Active,18-24,1,1590.33
CUST04883,Inactive Customer,Chennai,Tamil Nadu,2024-08-27,Social Media,Churned,25-34,1,4696.90
CUST04884,Regular Customer,Hyderabad,Telangana,2024-12-21,Social Media,Active,25-34,7,3159.86
CUST04885,Regular Customer,Ahmedabad,Gujarat,2024-05-12,Social Media,Active,35-44,10,9303.86
CUST04886,Premium Customer,Kochi,Kerala,2024-09-17,Display Ads,Active,18-24,11,7490.44
CUST04887,Premium Customer,Pune,Maharashtra,2025-07-24,Email,Active,35-44,21,24752.01
CUST04888,New Customer,Hyderabad,Telangana,2025-03-31,Paid Search,Active,25-34,1,1280.10
CUST04889,New Customer,Kolkata,West Bengal,2024-11-14,Paid Search,Active,18-24,1,2478.65
CUST04890,Regular Customer,Bengaluru,Karnataka,2025-04-01,Social Media,Active,18-24,12,14809.81
CUST04891,Premium Customer,Kolkata,West Bengal,2024-12-13,Display Ads,Active,35-44,30,25318.95
CUST04892,Inactive Customer,Bengaluru,Karnataka,2024-02-16,Email,Churned,45-54,3,3398.97
CUST04893,New Customer,Pune,Maharashtra,2025-11-25,Affiliate,Active,18-24,1,1048.26
CUST04894,Regular Customer,Chennai,Tamil Nadu,2025-02-25,Social Media,Active,25-34,10,12857.49
CUST04895,Regular Customer,Chennai,Tamil Nadu,2025-09-29,Paid Search,Active,35-44,11,2797.57
CUST04896,New Customer,Hyderabad,Telangana,2024-11-18,Paid Search,Active,45-54,1,1464.77
CUST04897,New Customer,Lucknow,Uttar Pradesh,2024-06-08,Paid Search,Active,45-54,0,2996.80
CUST04898,Regular Customer,Pune,Maharashtra,2024-04-09,Social Media,Active,25-34,6,13873.99
CUST04899,Premium Customer,Pune,Maharashtra,2025-11-24,Referral,Active,25-34,26,38313.85
CUST04900,New Customer,Indore,Madhya Pradesh,2025-05-20,Display Ads,Active,45-54,1,2205.46
CUST04901,New Customer,Kochi,Kerala,2025-09-03,Paid Search,Active,45-54,0,1555.79
CUST04902,New Customer,Delhi,Delhi,2025-11-13,Email,Active,35-44,1,2143.21
CUST04903,Premium Customer,Delhi,Delhi,2025-08-31,Paid Search,Active,35-44,20,20746.23
CUST04904,New Customer,Mumbai,Maharashtra,2025-08-01,Social Media,Active,35-44,0,2356.43
CUST04905,Regular Customer,Ahmedabad,Gujarat,2024-07-28,Referral,Active,55+,7,9837.06
CUST04906,Regular Customer,Chennai,Tamil Nadu,2025-11-04,Display Ads,Active,35-44,11,7812.33
CUST04907,Regular Customer,Jaipur,Rajasthan,2025-12-07,Email,Active,25-34,6,5663.28
CUST04908,New Customer,Jaipur,Rajasthan,2024-04-09,Referral,Active,25-34,1,1697.86
CUST04909,Regular Customer,Lucknow,Uttar Pradesh,2025-11-16,Social Media,Active,25-34,10,7065.72
CUST04910,Regular Customer,Pune,Maharashtra,2024-10-05,Social Media,Active,25-34,11,4410.28
CUST04911,Premium Customer,Mumbai,Maharashtra,2025-05-07,Paid Search,Active,55+,20,24102.83
CUST04912,Regular Customer,Bengaluru,Karnataka,2024-12-02,Paid Search,Active,25-34,12,10613.93
CUST04913,New Customer,Hyderabad,Telangana,2024-03-30,Affiliate,Active,18-24,0,1293.79
CUST04914,Regular Customer,Bengaluru,Karnataka,2025-01-02,Affiliate,Inactive,18-24,12,5695.04
CUST04915,New Customer,Chennai,Tamil Nadu,2024-03-14,Display Ads,Active,25-34,0,1605.98
CUST04916,Regular Customer,Indore,Madhya Pradesh,2024-01-19,Email,Active,35-44,7,9367.56
CUST04917,New Customer,Bengaluru,Karnataka,2025-01-03,Paid Search,Active,55+,1,1093.31
CUST04918,Regular Customer,Jaipur,Rajasthan,2024-10-16,Email,Active,35-44,4,11621.73
CUST04919,New Customer,Indore,Madhya Pradesh,2025-05-26,Affiliate,Active,25-34,0,2153.26
CUST04920,New Customer,Mumbai,Maharashtra,2025-06-14,Social Media,Active,45-54,1,2244.92
CUST04921,New Customer,Jaipur,Rajasthan,2025-01-17,Paid Search,Active,35-44,1,1784.97
CUST04922,Regular Customer,Hyderabad,Telangana,2025-06-08,Social Media,Active,35-44,8,7965.98
CUST04923,Regular Customer,Ahmedabad,Gujarat,2025-03-26,Paid Search,Active,25-34,5,7793.44
CUST04924,Inactive Customer,Ahmedabad,Gujarat,2025-09-18,Referral,Inactive,35-44,1,5706.91
CUST04925,Regular Customer,Mumbai,Maharashtra,2025-03-24,Display Ads,Active,25-34,4,11578.48
CUST04926,New Customer,Kolkata,West Bengal,2025-03-19,Affiliate,Active,35-44,1,1215.20
CUST04927,New Customer,Pune,Maharashtra,2025-02-27,Paid Search,Active,25-34,1,1542.24
CUST04928,Regular Customer,Kochi,Kerala,2024-04-26,Email,Active,25-34,11,11853.56
CUST04929,New Customer,Bengaluru,Karnataka,2024-08-24,Display Ads,Active,25-34,1,2239.64
CUST04930,New Customer,Kochi,Kerala,2024-04-04,Social Media,Active,55+,0,1496.05
CUST04931,Premium Customer,Delhi,Delhi,2025-10-06,Email,Active,18-24,27,36770.07
CUST04932,New Customer,Pune,Maharashtra,2024-08-02,Paid Search,Active,18-24,1,2214.85
CUST04933,Premium Customer,Jaipur,Rajasthan,2024-02-20,Email,Active,45-54,27,29331.13
CUST04934,Regular Customer,Ahmedabad,Gujarat,2024-11-15,Email,Active,35-44,10,8414.34
CUST04935,New Customer,Kochi,Kerala,2025-12-02,Affiliate,Active,25-34,0,2483.13
CUST04936,Regular Customer,Kochi,Kerala,2024-11-02,Paid Search,Active,45-54,6,2841.68
CUST04937,Inactive Customer,Mumbai,Maharashtra,2024-11-23,Referral,Inactive,45-54,2,6473.22
CUST04938,New Customer,Lucknow,Uttar Pradesh,2024-08-29,Social Media,Active,35-44,0,1871.67
CUST04939,New Customer,Bengaluru,Karnataka,2024-02-09,Affiliate,Active,45-54,0,1929.36
CUST04940,New Customer,Kolkata,West Bengal,2025-03-26,Referral,Active,25-34,0,2807.37
CUST04941,New Customer,Hyderabad,Telangana,2024-12-13,Paid Search,Active,25-34,0,1688.73
CUST04942,Regular Customer,Kochi,Kerala,2024-06-08,Paid Search,Active,45-54,11,14277.58
CUST04943,Premium Customer,Lucknow,Uttar Pradesh,2024-01-11,Referral,Active,45-54,15,27714.62
CUST04944,Regular Customer,Pune,Maharashtra,2024-06-05,Paid Search,Active,18-24,4,4120.76
CUST04945,Premium Customer,Ahmedabad,Gujarat,2025-03-09,Social Media,Active,25-34,10,28745.91
CUST04946,Regular Customer,Kochi,Kerala,2025-03-13,Paid Search,Active,35-44,4,5590.92
CUST04947,Regular Customer,Kolkata,West Bengal,2025-07-13,Paid Search,Active,35-44,2,13648.69
CUST04948,New Customer,Bengaluru,Karnataka,2025-01-31,Affiliate,Active,45-54,1,2191.03
CUST04949,Premium Customer,Chennai,Tamil Nadu,2025-06-01,Paid Search,Active,18-24,17,41840.14
CUST04950,Regular Customer,Hyderabad,Telangana,2025-08-23,Paid Search,Active,45-54,12,6894.13
CUST04951,Regular Customer,Hyderabad,Telangana,2024-01-23,Display Ads,Active,45-54,10,8196.30
CUST04952,New Customer,Hyderabad,Telangana,2024-08-24,Email,Active,25-34,0,2086.12
CUST04953,Regular Customer,Kochi,Kerala,2024-01-29,Email,Active,25-34,5,8288.16
CUST04954,Regular Customer,Hyderabad,Telangana,2025-01-13,Affiliate,Active,25-34,2,10572.39
CUST04955,New Customer,Ahmedabad,Gujarat,2024-08-18,Social Media,Active,45-54,1,1535.22
CUST04956,Regular Customer,Chennai,Tamil Nadu,2025-04-08,Paid Search,Active,25-34,12,8218.16
CUST04957,New Customer,Pune,Maharashtra,2024-02-15,Paid Search,Active,45-54,1,1204.47
CUST04958,New Customer,Ahmedabad,Gujarat,2024-06-04,Social Media,Active,35-44,1,1796.70
CUST04959,Regular Customer,Lucknow,Uttar Pradesh,2024-09-14,Paid Search,Inactive,25-34,9,9442.91
CUST04960,Premium Customer,Kochi,Kerala,2024-12-27,Email,Active,18-24,32,31518.89
CUST04961,Regular Customer,Indore,Madhya Pradesh,2025-01-18,Display Ads,Active,25-34,10,9267.72
CUST04962,New Customer,Chennai,Tamil Nadu,2024-07-07,Affiliate,Active,35-44,1,239.55
CUST04963,Regular Customer,Hyderabad,Telangana,2025-10-06,Paid Search,Inactive,18-24,2,12350.18
CUST04964,Premium Customer,Kolkata,West Bengal,2025-12-04,Affiliate,Active,25-34,9,28525.88
CUST04965,Premium Customer,Mumbai,Maharashtra,2025-03-27,Paid Search,Active,35-44,34,27187.66
CUST04966,Premium Customer,Kolkata,West Bengal,2024-11-24,Affiliate,Active,25-34,23,29896.46
CUST04967,Inactive Customer,Bengaluru,Karnataka,2024-06-11,Paid Search,Churned,25-34,1,5446.13
CUST04968,New Customer,Jaipur,Rajasthan,2024-02-09,Referral,Active,25-34,0,1912.02
CUST04969,Regular Customer,Kolkata,West Bengal,2025-10-22,Referral,Active,18-24,10,13783.47
CUST04970,Premium Customer,Bengaluru,Karnataka,2024-11-14,Display Ads,Active,25-34,28,11240.12
CUST04971,Regular Customer,Ahmedabad,Gujarat,2024-10-12,Display Ads,Active,25-34,9,4628.43
CUST04972,Premium Customer,Indore,Madhya Pradesh,2024-06-03,Display Ads,Active,25-34,19,27200.28
CUST04973,Premium Customer,Hyderabad,Telangana,2024-07-12,Social Media,Active,25-34,17,25993.25
CUST04974,Regular Customer,Bengaluru,Karnataka,2025-06-12,Referral,Active,18-24,6,11512.40
CUST04975,Regular Customer,Hyderabad,Telangana,2024-01-12,Email,Active,35-44,11,10007.89
CUST04976,New Customer,Mumbai,Maharashtra,2024-11-02,Affiliate,Active,25-34,0,1774.94
CUST04977,Inactive Customer,Ahmedabad,Gujarat,2024-09-15,Referral,Churned,55+,1,3576.09
CUST04978,New Customer,Chennai,Tamil Nadu,2025-06-11,Email,Active,25-34,0,2261.45
CUST04979,Inactive Customer,Delhi,Delhi,2025-10-30,Email,Churned,25-34,1,1602.51
CUST04980,Regular Customer,Chennai,Tamil Nadu,2024-05-25,Display Ads,Active,35-44,8,9329.74
CUST04981,Regular Customer,Jaipur,Rajasthan,2024-02-23,Paid Search,Active,45-54,4,9472.63
CUST04982,Regular Customer,Bengaluru,Karnataka,2025-12-12,Social Media,Active,25-34,2,3760.26
CUST04983,Inactive Customer,Jaipur,Rajasthan,2024-06-18,Display Ads,Churned,45-54,1,2460.33
CUST04984,Regular Customer,Kochi,Kerala,2024-04-05,Affiliate,Active,25-34,5,8818.85
CUST04985,New Customer,Lucknow,Uttar Pradesh,2025-08-09,Referral,Active,45-54,1,2577.81
CUST04986,New Customer,Kochi,Kerala,2024-05-27,Referral,Active,18-24,1,1762.84
CUST04987,Regular Customer,Delhi,Delhi,2025-03-24,Display Ads,Active,25-34,5,11628.79
CUST04988,Regular Customer,Hyderabad,Telangana,2024-05-02,Email,Active,35-44,3,13695.69
CUST04989,Regular Customer,Kochi,Kerala,2024-09-14,Paid Search,Active,18-24,4,6556.02
CUST04990,New Customer,Hyderabad,Telangana,2024-01-01,Paid Search,Active,45-54,0,1346.58
CUST04991,Regular Customer,Lucknow,Uttar Pradesh,2025-09-10,Affiliate,Active,25-34,7,7151.13
CUST04992,Regular Customer,Delhi,Delhi,2024-08-24,Social Media,Active,35-44,3,9878.12
CUST04993,Regular Customer,Pune,Maharashtra,2024-12-02,Email,Inactive,18-24,2,9881.63
CUST04994,Regular Customer,Bengaluru,Karnataka,2025-12-05,Paid Search,Active,25-34,9,2507.87
CUST04995,New Customer,Delhi,Delhi,2024-05-27,Affiliate,Active,35-44,0,1687.14
CUST04996,New Customer,Lucknow,Uttar Pradesh,2025-12-03,Social Media,Active,25-34,0,2163.72
CUST04997,Regular Customer,Delhi,Delhi,2024-12-10,Affiliate,Active,25-34,4,8866.56
CUST04998,Inactive Customer,Mumbai,Maharashtra,2025-07-05,Email,Inactive,18-24,8,2982.33
CUST04999,Regular Customer,Ahmedabad,Gujarat,2024-07-09,Affiliate,Inactive,25-34,3,4871.30
CUST05000,Regular Customer,Kolkata,West Bengal,2024-07-01,Social Media,Active,35-44,6,3374.43
CUST05001,Premium Customer,Lucknow,Uttar Pradesh,2025-04-12,Display Ads,Active,18-24,12,13024.26
CUST05002,New Customer,Ahmedabad,Gujarat,2024-02-09,Affiliate,Active,35-44,1,2463.23
CUST05003,Premium Customer,Lucknow,Uttar Pradesh,2025-04-30,Referral,Active,35-44,29,30215.19
CUST05004,Premium Customer,Mumbai,Maharashtra,2024-05-25,Display Ads,Active,45-54,35,21142.52
CUST05005,Premium Customer,Chennai,Tamil Nadu,2025-10-14,Email,Active,25-34,17,27801.58
CUST05006,Regular Customer,Lucknow,Uttar Pradesh,2025-04-12,Display Ads,Active,25-34,11,5814.62
CUST05007,Premium Customer,Ahmedabad,Gujarat,2025-12-20,Affiliate,Active,25-34,22,15728.43
CUST05008,Regular Customer,Kochi,Kerala,2025-03-13,Social Media,Active,25-34,11,7340.28
CUST05009,Premium Customer,Pune,Maharashtra,2025-04-08,Social Media,Active,35-44,8,37623.94
CUST05010,New Customer,Lucknow,Uttar Pradesh,2024-03-08,Display Ads,Active,35-44,1,1845.81
CUST05011,Regular Customer,Kolkata,West Bengal,2025-10-18,Affiliate,Active,35-44,3,5542.85
CUST05012,New Customer,Pune,Maharashtra,2025-07-28,Paid Search,Active,18-24,0,2503.03
CUST05013,Regular Customer,Kochi,Kerala,2024-04-04,Social Media,Active,18-24,7,1067.38
CUST05014,Regular Customer,Delhi,Delhi,2025-06-26,Display Ads,Active,25-34,5,14917.64
CUST05015,Regular Customer,Lucknow,Uttar Pradesh,2024-05-01,Social Media,Active,45-54,8,3841.06
CUST05016,Regular Customer,Bengaluru,Karnataka,2024-11-18,Paid Search,Active,25-34,2,10492.35
CUST05017,Premium Customer,Pune,Maharashtra,2024-05-16,Display Ads,Active,45-54,35,19721.83
CUST05018,New Customer,Kolkata,West Bengal,2025-09-10,Email,Active,55+,0,744.16
CUST05019,Inactive Customer,Pune,Maharashtra,2025-04-03,Display Ads,Inactive,25-34,7,4623.19
CUST05020,Regular Customer,Kochi,Kerala,2024-05-13,Email,Active,35-44,10,8650.43
CUST05021,New Customer,Mumbai,Maharashtra,2024-09-23,Email,Active,25-34,1,2145.98
CUST05022,Premium Customer,Indore,Madhya Pradesh,2025-08-13,Paid Search,Active,18-24,10,37738.12
CUST05023,New Customer,Kochi,Kerala,2025-03-31,Social Media,Active,45-54,1,721.56
CUST05024,New Customer,Ahmedabad,Gujarat,2025-09-22,Display Ads,Active,25-34,1,2376.96
CUST05025,New Customer,Mumbai,Maharashtra,2024-07-20,Social Media,Active,35-44,0,1833.76
CUST05026,New Customer,Kolkata,West Bengal,2025-11-05,Affiliate,Active,25-34,0,2192.20
CUST05027,New Customer,Pune,Maharashtra,2025-08-15,Email,Active,55+,0,1909.07
CUST05028,Regular Customer,Kochi,Kerala,2025-06-24,Display Ads,Active,25-34,10,12254.01
CUST05029,Regular Customer,Kolkata,West Bengal,2024-02-08,Paid Search,Active,35-44,5,6503.10
CUST05030,Inactive Customer,Hyderabad,Telangana,2025-08-14,Display Ads,Churned,35-44,4,6231.55
CUST05031,New Customer,Delhi,Delhi,2025-06-10,Referral,Active,35-44,0,1739.21
CUST05032,Regular Customer,Kochi,Kerala,2025-09-17,Display Ads,Active,55+,12,16811.87
CUST05033,Inactive Customer,Bengaluru,Karnataka,2024-02-04,Social Media,Inactive,25-34,7,5674.69
CUST05034,New Customer,Lucknow,Uttar Pradesh,2024-06-20,Paid Search,Active,45-54,0,3022.63
CUST05035,New Customer,Delhi,Delhi,2024-11-20,Email,Active,25-34,0,1471.21
CUST05036,New Customer,Bengaluru,Karnataka,2025-08-18,Display Ads,Active,55+,1,2369.18
CUST05037,New Customer,Kolkata,West Bengal,2024-08-21,Referral,Active,18-24,1,1753.36
CUST05038,New Customer,Kolkata,West Bengal,2024-08-03,Paid Search,Active,35-44,1,1628.32
CUST05039,New Customer,Ahmedabad,Gujarat,2024-01-06,Email,Active,25-34,0,2305.87
CUST05040,New Customer,Kolkata,West Bengal,2025-11-14,Social Media,Active,25-34,1,2348.92
CUST05041,New Customer,Ahmedabad,Gujarat,2025-04-13,Display Ads,Active,18-24,0,2190.65
CUST05042,New Customer,Kochi,Kerala,2025-07-09,Email,Active,55+,1,2261.61
CUST05043,Regular Customer,Kolkata,West Bengal,2024-07-19,Email,Active,25-34,10,9525.48
CUST05044,Inactive Customer,Pune,Maharashtra,2025-02-22,Display Ads,Inactive,35-44,3,2829.11
CUST05045,New Customer,Chennai,Tamil Nadu,2025-02-11,Email,Active,25-34,0,1012.30
CUST05046,Inactive Customer,Mumbai,Maharashtra,2024-05-13,Paid Search,Inactive,35-44,2,4527.45
CUST05047,Regular Customer,Chennai,Tamil Nadu,2024-09-16,Social Media,Inactive,25-34,11,7889.90
CUST05048,Regular Customer,Jaipur,Rajasthan,2024-12-09,Social Media,Active,25-34,8,6251.76
CUST05049,Inactive Customer,Jaipur,Rajasthan,2025-08-15,Paid Search,Inactive,35-44,5,4510.19
CUST05050,Regular Customer,Pune,Maharashtra,2025-01-09,Social Media,Active,18-24,2,2955.34
CUST05051,Premium Customer,Pune,Maharashtra,2025-05-23,Email,Active,55+,14,7061.60
CUST05052,New Customer,Delhi,Delhi,2025-01-31,Email,Active,25-34,1,1522.94
CUST05053,New Customer,Hyderabad,Telangana,2024-05-27,Display Ads,Active,25-34,1,1881.67
CUST05054,Regular Customer,Jaipur,Rajasthan,2024-09-23,Email,Active,18-24,6,7295.30
CUST05055,Premium Customer,Indore,Madhya Pradesh,2024-03-31,Display Ads,Active,35-44,28,18456.49
CUST05056,New Customer,Kochi,Kerala,2025-11-25,Paid Search,Active,25-34,0,3118.11
CUST05057,Regular Customer,Indore,Madhya Pradesh,2025-05-16,Email,Active,25-34,2,13580.88
CUST05058,New Customer,Kolkata,West Bengal,2024-11-11,Email,Active,25-34,0,1437.81
CUST05059,New Customer,Pune,Maharashtra,2024-03-18,Display Ads,Active,25-34,1,3731.72
CUST05060,New Customer,Ahmedabad,Gujarat,2024-12-11,Email,Active,18-24,1,1340.60
CUST05061,Regular Customer,Ahmedabad,Gujarat,2025-03-11,Social Media,Active,35-44,9,6635.29
CUST05062,New Customer,Ahmedabad,Gujarat,2024-06-03,Paid Search,Active,45-54,0,2225.44
CUST05063,Regular Customer,Lucknow,Uttar Pradesh,2024-01-02,Affiliate,Active,35-44,2,3719.41
